STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,STATE
USS0050K05S,"MIDDLE FORK BRADLEY, AK US",59.78,-150.76,701,ALASKA
USC00502610,"EAGLECREST BASE, AK US",58.2761,-134.514,345.6,ALASKA
USS0050L02S,"KENAI MOOSE PENS, AK US",60.73,-150.48,91.4,ALASKA
USR0000AHLM,"HELM ALASKA, AK US",55.5297,-131.3661,426.7,ALASKA
USR0000AINN,"INNOKO FLATS ALASKA, AK US",63.39,-158.8167,283.5,ALASKA
USR0000ASAK,"SOLDOTNA AKKKS ALASKA, AK US",60.4967,-151.0142,47.2,ALASKA
USR0000AINI,"INIGOK AIRFIELD ALASKA, AK US",70.0036,-153.0836,51.2,ALASKA
USR0000ASAR,"SMALL ARMS RANGE ALASKA, AK US",64.8,-147.6167,149.4,ALASKA
USS0049L18S,"EXIT GLACIER, AK US",60.19,-149.62,121.9,ALASKA
USR0000AIMY,"IMELYAK ALASKA, AK US",67.5461,-157.0692,1087.8,ALASKA
USR0000AWIG,"WIGAND ALASKA, AK US",63.8122,-150.05,524.3,ALASKA
USC00502607,"EAGLE, AK US",64.7856,-141.2036,259.1,ALASKA
USS0050K06S,"NUKA GLACIER, AK US",59.7,-150.71,381,ALASKA
USR0000ACAM,"CAMPBELL CREEK ALASKA, AK US",61.1586,-149.7967,47.9,ALASKA
USR0000AEAG,"EAGLE ALASKA, AK US",64.7761,-141.1619,268.2,ALASKA
USS0049T03S,"ATIGUN PASS, AK US",68.13,-149.48,1463,ALASKA
USC00503605,"HIDDEN FALLS HATCHERY, AK US",57.2177,-134.8769,6.7,ALASKA
USC00502871,"ESTER 5 NE, AK US",64.911,-147.9242,192,ALASKA
USS0054K01S,"MCNEIL RIVER SGS, AK US",59.08,-154.28,42.7,ALASKA
USR0000AKLP,"KILLIK PASS ALASKA, AK US",67.9703,-154.9242,914.4,ALASKA
USC00504812,"KITOI BAY, AK US",58.1913,-152.3722,18.3,ALASKA
USR0000AKLK,"KENAI LAKE ALASKA, AK US",60.3667,-149.4,144.8,ALASKA
USS0050N07S,"SUSITNA VALLEY HIGH, AK US",62.13,-150.04,114.3,ALASKA
USC00509148,"THORNE BAY, AK US",55.6918,-132.5246,87.2,ALASKA
USS0045O01S,"FIELDING LAKE, AK US",63.2,-145.63,914.4,ALASKA
USS0045M07S,"UPPER TSAINA RIVER, AK US",61.19,-145.65,533.4,ALASKA
USR0000AKLA,"KLAWASI ALASKA, AK US",62.1472,-144.9281,944.9,ALASKA
USR0000AFAR,"FAREWELL ALASKA, AK US",63.7233,-154.0767,236.2,ALASKA
USS0046P01S,"MUNSON RIDGE, AK US",64.85,-146.21,944.9,ALASKA
USR0000AFAI,"FAIRBANKS ALASKA, AK US",64.8367,-147.615,138.4,ALASKA
USR0000AMOT,"MOTHER GOOSE ALASKA, AK US",57.1792,-157.278,53.3,ALASKA
USS0049T01S,"IMNAVIAT CREEK, AK US",68.62,-149.3,929.6,ALASKA
USC00500235,"ALPINE, AK US",70.3463,-150.9282,5.2,ALASKA
USS0046Q01S,"MOUNT RYAN, AK US",65.25,-146.15,853.4,ALASKA
USC00501684,"CHICKEN, AK US",64.0917,-141.9211,548.6,ALASKA
USS0035K02S,"MOORE CREEK BRIDGE, AK US",59.59,-135.21,685.8,ALASKA
USC00503502,"HAINES NUMBER 2, AK US",59.23172,-135.46634,29.9,ALASKA
USC00502656,"EAGLE RIVER 5 SE, AK US",61.2968,-149.4399,151.8,ALASKA
USC00503504,"HAINES 40 NW, AK US",59.4503,-136.3615,249.9,ALASKA
USS0051R01S,"BETTLES FIELD, AK US",66.92,-151.53,195.1,ALASKA
USC00502642,"EAGLE RIVER NATURE CENTER, AK US",61.23446,-149.27091,158.5,ALASKA
USR0000ALOS,"LOST CREEK ALASKA, AK US",66.0425,-147.9714,213.4,ALASKA
USC00502645,"EAGLE RIVER GAKONA CIRCLE, AK US",61.3193,-149.5435,172.8,ALASKA
USR0000AGEO,"GEORGE CREEK ALASKA, AK US",63.8375,-144.3503,464.8,ALASKA
USS0045O04S,"GRANITE CRK, AK US",63.94,-145.4,378,ALASKA
USR0000AKIA,"KIANA ALASKA, AK US",66.9767,-160.4375,45.7,ALASKA
USR0000AQTZ,"QUARTZ CREEK ALASKA, AK US",65.4,-164.65,130.1,ALASKA
USS0049L10S,"COOPER LAKE, AK US",60.39,-149.69,365.8,ALASKA
USS0042N01S,"CHISANA, AK US",62.07,-142.05,1011.9,ALASKA
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",64.9186,-147.6304,303.6,ALASKA
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",64.844663,-147.797308,133.5,ALASKA
USC00501220,"CAMPBELL CREEK SCIENCE CENTER, AK US",61.1638,-149.7777,78.6,ALASKA
US1AKFN0011,"FAIRBANKS 7.2 ENE, AK US",64.89326667,-147.4436333,245.1,ALASKA
USR0000AHAY,"HAYCOCK ALASKA, AK US",65.2017,-161.155,53.9,ALASKA
USC00500490,"AURORA, AK US",64.8552,-147.7216,135,ALASKA
USR0000APRE,"PREACHER CREEK ALASKA, AK US",65.9233,-145.03,316.4,ALASKA
USC00500247,"AMBER LAKE, AK US",62.1925,-150.5033,136.9,ALASKA
USR0000AHAR,"HARDING ICEFIELD ALASKA, AK US",60.1489,-149.7986,1280.2,ALASKA
USR0000ALIV,"LIVENGOOD ALASKA, AK US",65.4236,-148.7217,137.2,ALASKA
USC00500243,"ALYESKA, AK US",60.9583,-149.1108,82.9,ALASKA
USC00500363,"ANNEX CREEK, AK US",58.3183,-134.1003,28,ALASKA
USS0046Q02S,"LITTLE CHENA RIDGE, AK US",65.12,-146.73,609.6,ALASKA
USR0000AHAI,"HAIDA ALASKA, AK US",55.3503,-132.6983,457.2,ALASKA
USS0048U01S,"SAGWON, AK US",69.42,-148.69,304.8,ALASKA
USR0000ALMI,"LAKE MINCHUMINA ALASKA, AK US",63.8933,-152.3106,225.6,ALASKA
USS0045P03S,"TEUCHET CREEK, AK US",64.95,-145.52,499.9,ALASKA
USC00500281,"ANCHORAGE UPPER DEARMOUN, AK US",61.1025,-149.7169,406.9,ALASKA
USC00500275,"ANCHORAGE FORECAST OFFICE, AK US",61.1561,-149.9847,39.9,ALASKA
USC00505604,"MAIN BAY, AK US",60.5181,-148.0931,17.4,ALASKA
USC00503304,"GLENNALLEN KCAM, AK US",62.1086,-145.5331,421.5,ALASKA
USS0050O01S,"KANTISHNA, AK US",63.54,-150.99,472.4,ALASKA
USC00502339,"DELTA 6 N, AK US",64.1172,-145.7511,322.8,ALASKA
USC00504991,"KODIAK WWTP, AK US",57.8048,-152.3561,16.5,ALASKA
USR0000APTM,"PT. MAC ALASKA, AK US",61.4225,-150.0914,61,ALASKA
USC00501240,"CANNERY CREEK, AK US",61.0183,-147.5147,25.9,ALASKA
USC00500270,"ANAKTUVUK PASS, AK US",68.16667,-151.76667,640.1,ALASKA
USR0000AGAT,"GATES GLACIER ALASKA, AK US",61.6028,-143.0131,1237.5,ALASKA
USS0033J01S,"LONG LAKE, AK US",58.19,-133.83,259.1,ALASKA
USC00504621,"KEYSTONE RIDGE, AK US",64.9156,-148.2711,487.7,ALASKA
USR0000AKIL,"KILBUCK ALASKA, AK US",60.32,-160.2,582.2,ALASKA
USS0050N05S,"TOKOSITNA VALLEY, AK US",62.63,-150.78,259.1,ALASKA
USC00502568,"DRY CREEK, AK US",63.67459,-144.60409,413,ALASKA
